,floor,floors_count,total_meters,distance,district_Адмиралтейский,district_Василеостровский,district_Выборгский,district_Калининский,district_Кировский,district_Колпинский,district_Красногвардейский,district_Красносельский,district_Кронштадтский,district_Курортный,district_Московский,district_Невский,district_Петроградский,district_Петродворцовый,district_Приморский,district_Пушкинский,district_Фрунзенский,district_Центральный,underground_Автово,underground_Адмиралтейская,underground_Академическая,underground_Балтийская,underground_Беговая,underground_Бухарестская,underground_Василеостровская,underground_Владимирская,underground_Волковская,underground_Выборгская,underground_Горный институт,underground_Горьковская,underground_Гостиный двор,underground_Гражданский проспект,underground_Девяткино,underground_Достоевская,underground_Дунайская,underground_Елизаровская,underground_Звездная,underground_Звенигородская,underground_Кировский завод,underground_Комендантский проспект,underground_Крестовский остров,underground_Купчино,underground_Ладожская,underground_Ленинский проспект,underground_Лесная,underground_Лиговский проспект,underground_Ломоносовская,underground_Маяковская,underground_Международная,underground_Московская,underground_Московские ворота,underground_Нарвская,underground_Невский проспект,underground_Новочеркасская,underground_Обводный канал,underground_Обухово,underground_Озерки,underground_Парк Победы,underground_Парнас,underground_Петроградская,underground_Пионерская,underground_Площадь Александра Невского,underground_Площадь Восстания,underground_Площадь Ленина,underground_Площадь Мужества,underground_Политехническая,underground_Приморская,underground_Пролетарская,underground_Проспект Большевиков,underground_Проспект Ветеранов,underground_Проспект Просвещения,underground_Проспект Славы,underground_Пушкинская,underground_Рыбацкое,underground_Садовая,underground_Сенная площадь,underground_Спасская,underground_Спортивная,underground_Старая Деревня,underground_Технологический институт,underground_Удельная,underground_Улица Дыбенко,underground_Фрунзенская,underground_Черная речка,underground_Чернышевская,underground_Чкаловская,underground_Шушары,underground_Электросила,materials_блочный,materials_деревянный,materials_кирпично-монолитный,materials_кирпичный,materials_монолитный,materials_панельный,materials_сталинский,materials_щитовой,room_type_1,room_type_2,room_type_3,room_type_4,room_type_5,room_type_студия
1387,13,23,18.0,0.6935656101104644,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1388,5,5,43.0,0.6038525007805617,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1389,20,25,41.0,0.8006074298633385,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1390,2,8,40.1,1.2446122101235422,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1391,12,24,24.6,4.712197938790559,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1392,9,13,25.0,1.315385942046654,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1393,3,5,30.0,1.6276990595631693,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1394,5,22,27.0,1.0610117588297587,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1395,15,25,25.0,2.9302958985921004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1396,2,5,40.9,0.8951216355675597,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1397,3,4,94.8,2.316310128775104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1398,4,13,25.0,7.844466908509799,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1399,13,15,58.0,4.194164993323936,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
